model_id,timing_mode,forecast_origin,forecast_origin_date,checkpoint_id,target_id,target_quarter,forecast_value,forecast_variance,forecast_sd,density_source,realized_value,forecast_error,revision_target_flag,converged,n_iter,loglikelihood,llf_initial,llf_final,llf_last_improvement,llf_relative_last_improvement,llf_history_length,numerical_guard_event_count,numerical_guard_events,n_indicators,estimation_window,rolling_window_quarters,training_window_start,excluded_quarters,initialization_seed,initialization_jitter
ar,exact,2005:Q1:pre_advance:exact,2005-04-27,pre_advance,A,2005:Q1,2.91427503282673,,,not_available,3.0876,-0.17332496717326995,False,True,0,,,,,,,0,{},13,expanding,40,1947:Q2,,,0.0
bridge,exact,2005:Q1:pre_advance:exact,2005-04-27,pre_advance,A,2005:Q1,3.0281594575852124,,,not_available,3.0876,-0.05944054241478769,False,True,0,,,,,,,0,{},13,expanding,40,1947:Q2,,,0.0
indicator_revision_only_dfm_kalman_em,exact,2005:Q1:pre_advance:exact,2005-04-27,pre_advance,A,2005:Q1,4.559144789335436,7.7812639155204915,2.789491694829094,model_implied_state_space,3.0876,1.4715447893354359,False,True,41,-1687.5914992509556,-2601.9389575226123,-1687.5914992509556,0.1643717248223311,9.733302939006552e-05,41.0,0,{},13,expanding,40,1947:Q2,,,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,2005:Q1:pre_advance:exact,2005-04-27,pre_advance,A,2005:Q1,3.452014357805281,6.132152413714412,2.4763183183335724,model_implied_state_space,3.0876,0.364414357805281,False,True,37,-1656.4458670540446,-2614.3997397592493,-1656.4458670540446,0.16534477524237445,9.974882774827833e-05,37.0,0,{},13,expanding,40,1947:Q2,,,0.0
midas_umidas,exact,2005:Q1:pre_advance:exact,2005-04-27,pre_advance,A,2005:Q1,16.786138488129456,,,not_available,3.0876,13.698538488129456,False,True,0,,,,,,,0,{},13,expanding,40,1947:Q2,,,0.0
monthly_mixed_frequency_kalman_em,exact,2005:Q1:pre_advance:exact,2005-04-27,pre_advance,A,2005:Q1,2.335495337215683,6.020907717455326,2.4537538013124554,model_implied_state_space,3.0876,-0.7521046627843173,False,False,50,-2881.4781919737875,-3753.6819855982853,-2881.4781919737875,0.36745565535966307,0.0001274628267600309,51.0,0,{},13,expanding,40,1947:Q2,,,0.0
no_revision,exact,2005:Q1:pre_advance:exact,2005-04-27,pre_advance,A,2005:Q1,2.979208231416087,,,not_available,3.0876,-0.10839176858391308,False,True,0,,,,,,,0,{},13,expanding,40,1947:Q2,,,0.0
release_dfm,exact,2005:Q1:pre_advance:exact,2005-04-27,pre_advance,A,2005:Q1,3.24407388138464,,,not_available,3.0876,0.15647388138464002,False,True,0,,,,,,,0,{},13,expanding,40,1947:Q2,,,0.0
revision_dfm_kalman_em,exact,2005:Q1:pre_advance:exact,2005-04-27,pre_advance,A,2005:Q1,2.851687404459724,6.175568701647744,2.4850691542988788,model_implied_state_space,3.0876,-0.2359125955402761,False,True,32,-917.6829373739934,-1763.7892868605559,-917.6829373739934,0.08857294968493079,9.640367456945527e-05,32.0,0,{},13,expanding,40,1947:Q2,,,0.0
spf,exact,2005:Q1:pre_advance:exact,2005-04-27,pre_advance,A,2005:Q1,3.7623,,,not_available,3.0876,0.6747000000000001,False,True,0,,,,,,,0,{},13,expanding,40,1947:Q2,,,0.0
standard_dfm,exact,2005:Q1:pre_advance:exact,2005-04-27,pre_advance,A,2005:Q1,3.24407388138464,,,not_available,3.0876,0.15647388138464002,False,True,0,,,,,,,0,{},13,expanding,40,1947:Q2,,,0.0
ar,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,A,2005:Q1,2.91427503282673,,,not_available,3.0876,-0.17332496717326995,False,True,0,,,,,,,0,{},13,expanding,40,1947:Q2,,,0.0
bridge,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,A,2005:Q1,3.0281594575852124,,,not_available,3.0876,-0.05944054241478769,False,True,0,,,,,,,0,{},13,expanding,40,1947:Q2,,,0.0
indicator_revision_only_dfm_kalman_em,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,A,2005:Q1,4.559144789335436,7.7812639155204915,2.789491694829094,model_implied_state_space,3.0876,1.4715447893354359,False,True,41,-1687.5914992509556,-2601.9389575226123,-1687.5914992509556,0.1643717248223311,9.733302939006552e-05,41.0,0,{},13,expanding,40,1947:Q2,,,0.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,A,2005:Q1,3.452014357805281,6.132152413714412,2.4763183183335724,model_implied_state_space,3.0876,0.364414357805281,False,True,37,-1656.4458670540446,-2614.3997397592493,-1656.4458670540446,0.16534477524237445,9.974882774827833e-05,37.0,0,{},13,expanding,40,1947:Q2,,,0.0
midas_umidas,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,A,2005:Q1,16.786138488129456,,,not_available,3.0876,13.698538488129456,False,True,0,,,,,,,0,{},13,expanding,40,1947:Q2,,,0.0
monthly_mixed_frequency_kalman_em,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,A,2005:Q1,2.335495337215683,6.020907717455326,2.4537538013124554,model_implied_state_space,3.0876,-0.7521046627843173,False,False,50,-2881.4781919737875,-3753.6819855982853,-2881.4781919737875,0.36745565535966307,0.0001274628267600309,51.0,0,{},13,expanding,40,1947:Q2,,,0.0
no_revision,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,A,2005:Q1,2.979208231416087,,,not_available,3.0876,-0.10839176858391308,False,True,0,,,,,,,0,{},13,expanding,40,1947:Q2,,,0.0
release_dfm,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,A,2005:Q1,3.24407388138464,,,not_available,3.0876,0.15647388138464002,False,True,0,,,,,,,0,{},13,expanding,40,1947:Q2,,,0.0
revision_dfm_kalman_em,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,A,2005:Q1,2.851687404459724,6.175568701647744,2.4850691542988788,model_implied_state_space,3.0876,-0.2359125955402761,False,True,32,-917.6829373739934,-1763.7892868605559,-917.6829373739934,0.08857294968493079,9.640367456945527e-05,32.0,0,{},13,expanding,40,1947:Q2,,,0.0
spf,pseudo,2005:Q1:pre_advance:pseudo,2005-04-30,pre_advance,A,2005:Q1,3.7623,,,not_available,3.0876,0.6747000000000001,False,True,0,,,,,,,0,{},13,expanding,40,1947:Q2,,,0.0
